INIA La Estanzuela (LE)
Fecha,Heliofanía (Hrs.),Precip. Acumulada (mm),Heliofanía Relativa (%),Rad.Solar (xHelio)cal/cm²,Precip. Efectiva (mm),Llovió (S:1/N:0)
2015-02-11,12.5,0.0,92.9,680.7,0.0,0.0
2015-02-12,11.3,5.1,84.2,632.9,5.1,1.0
2015-02-13,12.4,0.0,92.6,671.2,0.0,0.0
2015-02-14,11.2,0.0,83.8,623.4,0.0,0.0
2015-02-15,10.7,0.0,80.3,601.9,0.0,0.0
2015-02-16,10.1,0.0,75.9,578.0,0.0,0.0
2015-02-17,12.1,0.0,91.2,652.0,0.0,0.0
2015-02-18,4.5,8.4,34.0,360.7,8.4,1.0
2015-02-19,1.7,0.0,12.9,253.2,0.0,0.0
2015-02-20,10.8,0.0,82.3,597.1,0.0,0.0
2015-02-21,8.1,0.0,61.9,492.0,0.0,0.0
2015-02-22,12.2,0.0,93.4,644.9,0.0,0.0
2015-02-23,12.0,0.0,92.1,635.3,0.0,0.0
2015-02-24,11.0,0.0,84.6,594.7,0.0,0.0
2015-02-25,0.3,1.3,2.3,193.5,1.3,1.0
2015-02-26,5.4,0.0,41.8,382.2,0.0,0.0
2015-02-27,9.4,0.0,72.9,530.2,0.0,0.0
2015-02-28,10.9,0.0,84.7,582.8,0.0,0.0
2015-03-01,3.8,0.2,29.6,317.7,0.2,1.0
2015-03-02,10.0,0.0,78.0,544.6,0.0,0.0
2015-03-03,0.0,22.3,0.0,174.4,22.0,1.0
2015-03-04,6.6,0.0,51.7,415.6,0.0,0.0
2015-03-05,9.7,0.0,76.2,525.5,0.0,0.0
2015-03-06,11.3,0.0,89.0,580.4,0.0,0.0
2015-03-07,11.6,0.0,91.7,589.9,0.0,0.0
2015-03-08,11.4,0.0,90.3,580.4,0.0,0.0
2015-03-09,11.1,0.0,88.2,566.1,0.0,0.0
2015-03-10,10.0,0.0,79.7,525.5,0.0,0.0
2015-03-11,11.3,0.0,90.3,568.5,0.0,0.0
2015-03-12,11.2,0.0,89.8,561.3,0.0,0.0
2015-03-13,11.4,0.0,91.6,566.1,0.0,0.0
2015-03-14,3.8,0.0,30.6,296.2,0.0,0.0
2015-03-15,8.9,0.0,71.9,472.9,0.0,0.0
2015-03-16,10.9,0.0,88.3,542.2,0.0,0.0
2015-03-17,11.2,0.0,91.0,549.3,0.0,0.0
2015-03-18,11.1,0.0,90.5,542.2,0.0,0.0
2015-03-19,11.2,0.0,91.6,544.6,0.0,0.0
2015-03-20,6.6,0.0,54.1,382.2,0.0,0.0
2015-03-21,10.0,0.0,82.2,496.8,0.0,0.0
2015-03-22,9.4,0.0,77.6,475.3,0.0,0.0
2015-03-23,9.5,0.0,78.6,475.3,0.0,0.0
2015-03-24,3.5,0.8,29.0,269.9,0.8,1.0
2015-03-25,0.0,2.8,0.0,150.5,2.8,1.0
2015-03-26,9.9,0.0,82.6,480.1,0.0,0.0
2015-03-27,10.3,0.0,86.3,489.6,0.0,0.0
2015-03-28,10.7,0.0,89.9,501.6,0.0,0.0
2015-03-29,10.2,0.0,85.9,480.1,0.0,0.0
2015-03-30,8.0,0.0,67.6,406.0,0.0,0.0
2015-03-31,5.7,0.0,48.2,329.6,0.0,0.0
2015-04-01,10.7,0.0,90.6,487.2,0.0,0.0
2015-04-02,11.0,0.0,94.1,496.8,0.0,0.0
2015-04-03,10.8,0.0,92.7,487.2,0.0,0.0
2015-04-04,3.8,1.9,32.7,260.3,1.9,1.0
2015-04-05,9.3,0.0,80.3,432.3,0.0,0.0
2015-04-06,9.3,0.0,80.6,429.9,0.0,0.0
2015-04-07,9.0,0.0,78.2,418.0,0.0,0.0
2015-04-08,8.3,0.0,72.3,391.7,0.0,0.0
2015-04-09,10.8,0.0,94.3,468.1,0.0,0.0
2015-04-10,8.1,2.8,70.9,379.8,2.8,1.0
2015-04-11,4.9,0.0,42.9,279.4,0.0,0.0
2015-04-12,10.3,0.0,90.4,441.9,0.0,0.0
2015-04-13,8.7,0.0,76.7,389.3,0.0,0.0
2015-04-14,5.6,0.0,49.5,293.8,0.0,0.0
2015-04-15,5.6,0.0,49.6,291.4,0.0,0.0
2015-04-16,5.7,31.0,50.7,293.8,28.3,1.0
2015-04-17,5.0,0.0,44.6,269.9,0.0,0.0
2015-04-18,10.6,0.0,94.8,432.3,0.0,0.0
2015-04-19,10.6,0.0,95.2,429.9,0.0,0.0
2015-04-20,10.4,0.0,93.6,420.4,0.0,0.0
2015-04-21,10.0,0.0,90.3,406.0,0.0,0.0
2015-04-22,10.2,0.0,92.3,408.4,0.0,0.0
2015-04-23,10.4,0.0,94.4,413.2,0.0,0.0
2015-04-24,10.3,0.0,93.7,406.0,0.0,0.0
2015-04-25,9.5,0.0,87.0,382.2,0.0,0.0
2015-04-26,10.0,0.0,91.8,394.1,0.0,0.0
2015-04-27,7.6,0.0,70.0,322.4,0.0,0.0
2015-04-28,6.8,0.0,62.8,298.6,0.0,0.0
2015-04-29,0.0,12.1,0.0,109.9,12.1,1.0
2015-04-30,2.2,0.0,20.5,169.6,0.0,0.0
2015-05-01,1.2,8.1,11.2,140.9,8.1,1.0
2015-05-02,0.0,3.5,0.0,107.5,3.5,1.0
2015-05-03,9.1,0.0,85.2,348.7,0.0,0.0
2015-05-04,9.8,0.0,92.0,363.0,0.0,0.0
2015-05-05,9.4,0.0,88.4,351.1,0.0,0.0
2015-05-06,5.0,0.0,47.1,234.1,0.0,0.0
2015-05-07,8.7,0.0,82.2,327.2,0.0,0.0
2015-05-08,9.1,0.0,86.2,334.4,0.0,0.0
2015-05-09,5.0,0.5,47.5,229.3,0.5,1.0
2015-05-10,4.0,0.3,38.1,200.6,0.3,1.0
2015-05-11,3.6,0.3,34.4,191.1,0.3,1.0
2015-05-12,8.5,0.0,81.4,312.9,0.0,0.0
2015-05-13,5.6,0.0,53.7,238.8,0.0,0.0
2015-05-14,8.4,0.0,80.8,305.7,0.0,0.0
2015-05-15,6.9,0.0,66.6,267.5,0.0,0.0
2015-05-16,9.0,0.0,87.0,317.7,0.0,0.0
2015-05-17,9.1,0.0,88.2,317.7,0.0,0.0
2015-05-18,5.5,2.6,53.4,229.3,2.6,1.0
2015-05-19,2.1,0.1,20.4,143.3,0.1,1.0
2015-05-20,8.2,0.0,80.0,291.4,0.0,0.0
2015-05-21,8.0,0.0,78.2,284.2,0.0,0.0
2015-05-22,7.4,0.0,72.5,267.5,0.0,0.0
2015-05-23,0.0,0.0,0.0,90.8,0.0,0.0
2015-05-24,5.3,0.0,52.1,215.0,0.0,0.0
2015-05-25,8.3,0.2,81.8,281.8,0.2,1.0
2015-05-26,0.0,0.8,0.0,88.4,0.8,1.0
2015-05-27,3.7,0.0,36.6,172.0,0.0,0.0
2015-05-28,8.6,0.0,85.2,284.2,0.0,0.0
2015-05-29,4.1,0.0,40.7,179.1,0.0,0.0
2015-05-30,0.1,0.0,1.0,88.4,0.0,0.0
2015-05-31,6.4,0.0,63.7,229.3,0.0,0.0
2015-06-01,8.1,0.0,80.8,267.5,0.0,0.0
2015-06-02,7.7,0.0,76.9,258.0,0.0,0.0
2015-06-03,7.5,0.0,75.1,253.2,0.0,0.0
2015-06-04,6.5,0.0,65.2,229.3,0.0,0.0
2015-06-05,1.3,0.0,13.1,112.3,0.0,0.0
2015-06-06,1.1,0.0,11.1,107.5,0.0,0.0
2015-06-07,4.3,0.0,43.3,179.1,0.0,0.0
2015-06-08,9.1,0.0,91.6,286.6,0.0,0.0
2015-06-09,0.0,0.8,0.0,83.6,0.8,1.0
2015-06-10,5.0,0.0,50.5,193.5,0.0,0.0
2015-06-11,9.0,0.0,90.9,281.8,0.0,0.0
2015-06-12,9.2,0.0,93.0,284.2,0.0,0.0
2015-06-13,1.8,1.0,18.2,121.8,1.0,1.0
2015-06-14,8.0,0.0,81.0,258.0,0.0,0.0
2015-06-15,8.9,0.0,90.2,277.1,0.0,0.0
2015-06-16,8.9,0.0,90.3,274.7,0.0,0.0
2015-06-17,8.3,0.0,84.2,260.3,0.0,0.0
2015-06-18,9.0,0.0,91.3,274.7,0.0,0.0
2015-06-19,8.6,0.0,87.2,265.1,0.0,0.0
2015-06-20,7.7,0.0,78.2,246.0,0.0,0.0
2015-06-21,8.2,0.0,83.2,255.6,0.0,0.0
2015-06-22,0.0,0.0,0.0,78.8,0.0,0.0
2015-06-23,8.3,0.0,84.3,255.6,0.0,0.0
2015-06-24,8.8,0.0,89.3,267.5,0.0,0.0
2015-06-25,3.7,0.0,37.5,160.0,0.0,0.0
2015-06-26,7.1,0.0,72.0,231.7,0.0,0.0
2015-06-27,0.3,1.8,3.0,86.0,1.8,1.0
2015-06-28,0.0,37.2,0.0,81.2,31.5,1.0
2015-06-29,0.3,0.0,3.0,86.0,0.0,0.0
2015-06-30,8.0,0.0,81.0,255.6,0.0,0.0
2015-07-01,4.8,0.0,48.5,186.3,0.0,0.0
2015-07-02,6.0,0.0,60.6,212.6,0.0,0.0
2015-07-03,0.0,0.5,0.0,81.2,0.5,1.0
2015-07-04,8.5,0.0,85.8,269.9,0.0,0.0
2015-07-05,8.6,0.0,86.7,272.3,0.0,0.0
2015-07-06,4.9,0.0,49.4,191.1,0.0,0.0
2015-07-07,6.4,0.0,64.5,224.5,0.0,0.0
2015-07-08,8.5,0.0,85.6,272.3,0.0,0.0
2015-07-09,3.8,0.0,38.2,167.2,0.0,0.0
2015-07-10,0.2,1.9,2.0,88.4,1.9,1.0
2015-07-11,0.2,0.0,2.0,88.4,0.0,0.0
2015-07-12,1.7,0.7,17.0,121.8,0.7,1.0
2015-07-13,0.0,0.0,0.0,83.6,0.0,0.0
2015-07-14,9.3,0.0,92.6,293.8,0.0,0.0
2015-07-15,9.3,0.0,92.4,293.8,0.0,0.0
2015-07-16,4.3,0.0,42.7,181.5,0.0,0.0
2015-07-17,8.8,0.0,87.2,284.2,0.0,0.0
2015-07-18,6.6,0.0,65.3,236.5,0.0,0.0
2015-07-19,2.2,0.0,21.7,138.5,0.0,0.0
2015-07-20,6.7,0.0,66.1,241.2,0.0,0.0
2015-07-21,8.2,0.0,80.8,279.4,0.0,0.0
2015-07-22,9.4,0.0,92.4,308.1,0.0,0.0
2015-07-23,3.3,0.0,32.4,167.2,0.0,0.0
2015-07-24,9.2,0.0,90.1,308.1,0.0,0.0
2015-07-25,5.3,0.0,51.8,217.3,0.0,0.0
2015-07-26,9.0,0.0,87.8,305.7,0.0,0.0
2015-07-27,8.5,0.0,82.7,296.2,0.0,0.0
2015-07-28,6.1,0.0,59.2,241.2,0.0,0.0
2015-07-29,0.1,0.0,1.0,95.5,0.0,0.0
2015-07-30,0.0,23.4,0.0,95.5,23.1,1.0
2015-07-31,6.2,12.0,59.7,246.0,12.0,1.0
2015-08-01,4.4,21.6,42.2,203.0,20.1,1.0
2015-08-02,3.7,0.0,35.4,188.7,0.0,0.0
2015-08-03,7.6,0.0,72.5,284.2,0.0,0.0
2015-08-04,7.4,0.0,70.5,281.8,0.0,0.0
2015-08-05,0.7,104.6,6.7,117.0,48.0,1.0
2015-08-06,2.2,45.6,20.9,155.2,26.1,1.0
2015-08-07,0.0,3.7,0.0,100.3,3.7,1.0
2015-08-08,1.5,0.0,14.2,138.5,0.0,0.0
2015-08-09,0.9,10.2,8.5,124.2,10.2,1.0
2015-08-10,2.1,1.2,19.7,155.2,1.2,1.0
2015-08-11,2.8,2.5,26.2,174.4,2.5,1.0
2015-08-12,0.0,26.2,0.0,105.1,23.6,1.0
2015-08-13,0.0,1.7,0.0,105.1,1.7,1.0
2015-08-14,0.0,6.1,0.0,107.5,6.1,1.0
2015-08-15,8.9,0.0,82.3,343.9,0.0,0.0
2015-08-16,4.8,0.0,44.3,236.5,0.0,0.0
2015-08-17,0.0,0.0,0.0,109.9,0.0,0.0
2015-08-18,4.6,0.0,42.2,234.1,0.0,0.0
2015-08-19,2.3,0.1,21.0,174.4,0.1,1.0
2015-08-20,4.6,0.0,41.9,238.8,0.0,0.0
2015-08-21,10.0,0.0,90.8,389.3,0.0,0.0
2015-08-22,4.5,0.0,40.8,238.8,0.0,0.0
2015-08-23,4.4,0.0,39.7,238.8,0.0,0.0
2015-08-24,10.1,0.0,91.1,401.3,0.0,0.0
2015-08-25,5.4,15.2,48.6,269.9,15.1,1.0
2015-08-26,4.0,2.8,35.9,234.1,2.8,1.0
2015-08-27,9.3,0.0,83.4,386.9,0.0,0.0
2015-08-28,6.2,0.0,55.4,300.9,0.0,0.0
2015-08-29,8.5,0.0,75.7,367.8,0.0,0.0
2015-08-30,8.7,0.0,77.3,377.4,0.0,0.0
2015-08-31,9.4,0.0,83.2,401.3,0.0,0.0
2015-09-01,9.4,0.0,82.9,403.6,0.0,0.0
2015-09-02,1.7,0.0,15.0,176.7,0.0,0.0
2015-09-03,9.1,0.0,79.8,398.9,0.0,0.0
2015-09-04,10.2,0.0,89.1,434.7,0.0,0.0
2015-09-05,10.6,0.0,92.3,451.4,0.0,0.0
2015-09-06,10.9,0.0,94.7,463.4,0.0,0.0
2015-09-07,1.1,0.0,9.5,167.2,0.0,0.0
2015-09-08,10.0,0.0,86.4,441.9,0.0,0.0
2015-09-09,0.0,15.8,0.0,133.8,15.7,1.0
2015-09-10,8.9,0.0,76.3,413.2,0.0,0.0
2015-09-11,10.9,0.0,93.2,477.7,0.0,0.0
2015-09-12,8.8,0.0,75.0,415.6,0.0,0.0
2015-09-13,10.9,0.0,92.6,484.9,0.0,0.0
2015-09-14,10.0,0.0,84.7,458.6,0.0,0.0
2015-09-15,9.7,0.0,81.9,451.4,0.0,0.0
2015-09-16,8.4,0.0,70.8,413.2,0.0,0.0
2015-09-17,9.8,0.0,82.3,461.0,0.0,0.0
2015-09-18,10.9,0.0,91.2,499.2,0.0,0.0
2015-09-19,8.3,0.0,69.3,418.0,0.0,0.0
2015-09-20,5.8,0.0,48.3,339.2,0.0,0.0
2015-09-21,0.0,0.5,0.0,148.1,0.5,1.0
2015-09-22,0.0,0.4,0.0,150.5,0.4,1.0
2015-09-23,0.0,8.4,0.0,150.5,8.4,1.0
2015-09-24,0.0,3.1,0.0,152.9,3.1,1.0
2015-09-25,2.1,0.0,17.2,224.5,0.0,0.0
2015-09-26,3.6,1.8,29.4,277.1,1.8,1.0
2015-09-27,10.4,0.0,84.8,508.7,0.0,0.0
2015-09-28,0.0,1.8,0.0,157.6,1.8,1.0
2015-09-29,10.7,0.0,86.7,525.5,0.0,0.0
2015-09-30,11.1,0.0,89.7,539.8,0.0,0.0
2015-10-01,7.2,35.4,58.0,408.4,31.8,1.0
2015-10-02,0.0,0.0,0.0,162.4,0.0,0.0
2015-10-03,9.7,0.0,77.8,501.6,0.0,0.0
2015-10-04,9.6,0.0,76.8,499.2,0.0,0.0
2015-10-05,6.3,0.0,50.3,386.9,0.0,0.0
2015-10-06,5.3,0.0,42.2,353.5,0.0,0.0
2015-10-07,4.0,0.0,31.8,310.5,0.0,0.0
2015-10-08,10.2,0.0,80.8,532.6,0.0,0.0
2015-10-09,5.1,0.0,40.3,351.1,0.0,0.0
2015-10-10,5.8,0.0,45.7,379.8,0.0,0.0
2015-10-11,8.9,1.7,69.9,492.0,1.7,1.0
2015-10-12,9.5,0.0,74.2,515.9,0.0,0.0
2015-10-13,11.1,0.0,86.4,575.6,0.0,0.0
2015-10-14,2.1,7.8,16.3,250.8,7.8,1.0
2015-10-15,8.4,0.0,65.1,482.5,0.0,0.0
2015-10-16,11.5,0.0,88.8,599.5,0.0,0.0
2015-10-17,11.8,0.0,90.9,611.4,0.0,0.0
2015-10-18,9.6,0.0,73.8,532.6,0.0,0.0
2015-10-19,0.6,25.1,4.6,203.0,24.7,1.0
2015-10-20,9.1,0.0,69.6,518.3,0.0,0.0
2015-10-21,12.1,0.0,92.3,632.9,0.0,0.0
2015-10-22,10.9,0.0,83.0,589.9,0.0,0.0
2015-10-23,12.0,0.0,91.1,632.9,0.0,0.0
2015-10-24,3.6,0.0,27.3,320.1,0.0,0.0
2015-10-25,4.2,0.0,31.7,343.9,0.0,0.0
2015-10-26,2.4,10.7,18.1,277.1,10.7,1.0
2015-10-27,8.6,0.0,64.6,513.5,0.0,0.0
2015-10-28,10.3,0.0,77.2,578.0,0.0,0.0
2015-10-29,0.0,3.2,0.0,191.1,3.2,1.0
2015-10-30,0.0,0.1,0.0,191.1,0.1,1.0
2015-10-31,10.2,0.0,75.9,580.4,0.0,0.0
2015-11-01,5.1,0.0,37.9,389.3,0.0,0.0
2015-11-02,10.1,0.0,74.8,580.4,0.0,0.0
2015-11-03,5.9,0.0,43.6,422.8,0.0,0.0
2015-11-04,8.8,0.0,64.9,535.0,0.0,0.0
2015-11-05,9.5,0.0,70.0,563.7,0.0,0.0
2015-11-06,12.0,0.0,88.2,664.0,0.0,0.0
2015-11-07,12.3,0.0,90.1,675.9,0.0,0.0
2015-11-08,11.6,0.0,84.8,652.0,0.0,0.0
2015-11-09,6.5,5.6,47.4,453.8,5.6,1.0
2015-11-10,2.9,0.0,21.1,315.3,0.0,0.0
2015-11-11,12.8,0.0,93.0,702.2,0.0,0.0
2015-11-12,3.2,45.3,23.2,327.2,36.9,1.0
2015-11-13,0.2,0.0,1.4,210.2,0.0,0.0
2015-11-14,12.4,0.0,89.5,690.3,0.0,0.0
2015-11-15,12.7,0.0,91.5,704.6,0.0,0.0
2015-11-16,10.2,8.4,73.3,606.7,8.4,1.0
2015-11-17,2.2,7.9,15.8,291.4,7.9,1.0
2015-11-18,1.9,0.0,13.6,281.8,0.0,0.0
2015-11-19,0.0,32.9,0.0,207.8,28.5,1.0
2015-11-20,11.7,0.0,83.4,668.8,0.0,0.0
2015-11-21,12.5,0.0,89.0,702.2,0.0,0.0
2015-11-22,10.8,0.0,76.7,637.7,0.0,0.0
2015-11-23,2.2,0.0,15.6,296.2,0.0,0.0
2015-11-24,12.4,0.0,87.8,702.2,0.0,0.0
2015-11-25,12.9,0.0,91.2,723.7,0.0,0.0
2015-11-26,3.9,12.7,27.5,367.8,12.5,1.0
2015-11-27,2.7,0.6,19.0,320.1,0.6,1.0
2015-11-28,13.0,0.0,91.5,733.3,0.0,0.0
2015-11-29,13.2,0.0,92.8,742.8,0.0,0.0
2015-11-30,13.2,0.0,92.7,742.8,0.0,0.0
2015-12-01,13.1,0.0,91.8,740.4,0.0,0.0
2015-12-02,13.0,0.0,91.0,738.0,0.0,0.0
2015-12-03,9.9,31.2,69.3,613.8,28.5,1.0
2015-12-04,8.2,0.0,57.3,544.6,0.0,0.0
2015-12-05,10.1,0.0,70.5,621.0,0.0,0.0
2015-12-06,12.2,0.0,85.1,707.0,0.0,0.0
2015-12-07,11.9,0.0,82.9,695.0,0.0,0.0
2015-12-08,12.3,0.5,85.6,711.8,0.5,1.0
2015-12-09,8.3,0.0,57.7,549.3,0.0,0.0
2015-12-10,13.0,0.0,90.3,740.4,0.0,0.0
2015-12-11,12.7,0.0,88.3,728.5,0.0,0.0
2015-12-12,7.9,0.0,54.8,535.0,0.0,0.0
2015-12-13,11.4,8.1,79.1,675.9,8.1,1.0
2015-12-14,7.0,0.0,48.5,499.2,0.0,0.0
2015-12-15,12.6,0.0,87.3,726.1,0.0,0.0
2015-12-16,13.3,13.2,92.1,754.8,13.0,1.0
2015-12-17,4.3,5.8,29.8,391.7,5.8,1.0
2015-12-18,10.7,0.0,74.1,652.0,0.0,0.0
2015-12-19,13.4,0.0,92.8,761.9,0.0,0.0
2015-12-20,13.5,0.2,93.4,766.7,0.2,1.0
2015-12-21,9.1,0.7,63.0,589.9,0.7,1.0
2015-12-22,0.0,10.08,0.0,219.7,10.1,1.0
2015-12-23,3.9,0.3,27.0,379.8,0.3,1.0
2015-12-24,13.5,0.0,93.4,769.1,0.0,0.0
2015-12-25,13.5,0.0,93.4,766.7,0.0,0.0
2015-12-26,12.2,0.0,84.4,714.1,0.0,0.0
2015-12-27,13.5,0.0,93.4,766.7,0.0,0.0
2015-12-28,13.5,0.0,93.5,766.7,0.0,0.0
2015-12-29,2.8,13.8,19.4,332.0,13.6,1.0
2015-12-30,7.8,0.0,54.1,535.0,0.0,0.0
2015-12-31,10.6,0.0,74.4,653.8,0.0,0.0
2016-01-01,7.7,8.1,53.4,523.1,8.1,1.0
2016-01-02,12.5,0.0,86.7,714.1,0.0,0.0
2016-01-03,4.1,0.0,28.5,379.8,0.0,0.0
2016-01-04,2.0,9.1,13.9,296.2,9.1,1.0
2016-01-05,11.1,0.0,77.2,656.8,0.0,0.0
2016-01-06,13.2,0.0,91.9,740.4,0.0,0.0
2016-01-07,12.1,0.0,84.4,697.4,0.0,0.0
2016-01-08,7.4,0.3,51.7,511.1,0.3,1.0
2016-01-09,12.4,0.0,86.7,709.4,0.0,0.0
2016-01-10,5.7,2.0,39.9,441.9,2.0,1.0
2016-01-11,12.3,0.0,86.2,704.6,0.0,0.0
2016-01-12,1.6,0.0,11.2,279.4,0.0,0.0
2016-01-13,11.3,0.0,79.4,664.0,0.0,0.0
2016-01-14,13.3,0.0,93.5,742.8,0.0,0.0
2016-01-15,11.7,0.0,82.3,678.3,0.0,0.0
2016-01-16,11.5,0.0,81.1,668.8,0.0,0.0
2016-01-17,7.1,0.0,50.2,494.4,0.0,0.0
2016-01-18,12.8,0.0,90.7,718.9,0.0,0.0
2016-01-19,12.2,10.4,86.5,692.7,10.4,1.0
2016-01-20,4.0,4.1,28.4,370.2,4.1,1.0
2016-01-21,5.5,4.1,39.1,427.5,4.1,1.0
2016-01-22,12.6,1.3,89.8,704.6,1.3,1.0
2016-01-23,12.0,0.0,85.7,680.7,0.0,0.0
2016-01-24,11.6,0.0,83.0,664.0,0.0,0.0
2016-01-25,9.4,0.0,67.3,575.6,0.0,0.0
2016-01-26,12.3,0.0,88.2,687.9,0.0,0.0
2016-01-27,12.5,0.0,89.9,695.0,0.0,0.0
2016-01-28,7.5,0.0,54.0,499.2,0.0,0.0
2016-01-29,1.5,2.1,10.8,265.1,2.1,1.0
2016-01-30,5.8,0.6,42.0,432.3,0.6,1.0
2016-01-31,7.3,0.0,53.0,489.6,0.0,0.0
2016-02-01,12.3,0.0,89.5,683.1,0.0,0.0
2016-02-02,12.1,0.0,88.3,673.5,0.0,0.0
2016-02-03,3.5,0.0,25.6,339.2,0.0,0.0
2016-02-04,11.8,0.0,86.4,661.6,0.0,0.0
2016-02-05,10.4,0.0,76.3,604.3,0.0,0.0
2016-02-06,11.1,0.0,81.6,628.2,0.0,0.0
2016-02-07,6.2,2.5,45.7,439.5,2.5,1.0
2016-02-08,0.2,0.8,1.5,205.4,0.8,1.0
2016-02-09,12.1,0.0,89.6,661.6,0.0,0.0
2016-02-10,11.8,0.0,87.5,647.3,0.0,0.0
2016-02-11,10.6,0.0,78.8,599.5,0.0,0.0
2016-02-12,11.4,39.3,84.9,628.2,32.9,1.0
2016-02-13,2.6,0.0,19.4,291.4,0.0,0.0
2016-02-14,10.2,0.0,76.3,578.0,0.0,0.0
2016-02-15,11.9,0.0,89.3,640.1,0.0,0.0
2016-02-16,12.5,49.4,94.0,661.6,36.0,1.0
2016-02-17,6.8,0.0,51.2,444.3,0.0,0.0
2016-02-18,11.1,17.1,84.0,604.3,16.6,1.0
2016-02-19,1.8,3.2,13.7,255.6,3.2,1.0
2016-02-20,12.1,0.0,92.2,637.7,0.0,0.0
2016-02-21,12.3,0.0,94.0,642.5,0.0,0.0
2016-02-22,12.3,0.0,94.2,640.1,0.0,0.0
2016-02-23,11.8,0.0,90.6,621.0,0.0,0.0
2016-02-24,10.6,0.0,81.5,573.2,0.0,0.0
2016-02-25,10.3,1.9,79.5,561.3,1.9,1.0
2016-02-26,0.8,20.1,6.2,210.2,19.9,1.0
2016-02-27,12.1,0.0,93.8,621.0,0.0,0.0
2016-02-28,12.0,0.0,93.2,616.2,0.0,0.0
2016-02-29,11.6,10.5,90.3,597.1,10.5,1.0
2016-03-01,0.4,0.2,3.1,191.1,0.2,1.0
2016-03-02,4.7,0.0,36.7,343.9,0.0,0.0
2016-03-03,8.3,0.0,65.0,470.5,0.0,0.0
2016-03-04,7.5,0.0,58.9,441.9,0.0,0.0
2016-03-05,8.9,0.0,70.1,489.6,0.0,0.0
2016-03-06,11.4,0.0,90.1,575.6,0.0,0.0
2016-03-07,10.8,0.0,85.6,551.7,0.0,0.0
2016-03-08,10.8,0.0,85.9,549.3,0.0,0.0
2016-03-09,2.8,2.6,22.3,265.1,2.6,1.0
2016-03-10,0.0,26.1,0.0,167.2,24.4,1.0
2016-03-11,10.0,0.8,80.2,513.5,0.8,1.0
2016-03-12,10.4,0.0,83.6,525.5,0.0,0.0
2016-03-13,10.8,0.0,87.0,535.0,0.0,0.0
2016-03-14,11.2,0.0,90.5,547.0,0.0,0.0
2016-03-15,9.3,0.0,75.4,480.1,0.0,0.0
2016-03-16,10.0,0.0,81.2,501.6,0.0,0.0
2016-03-17,10.2,58.7,83.1,506.4,45.0,1.0
2016-03-18,0.0,1.5,0.0,157.6,1.5,1.0
2016-03-19,4.1,0.2,33.6,293.8,0.2,1.0
2016-03-20,0.4,1.4,3.3,169.6,1.4,1.0
2016-03-21,1.7,0.0,14.0,212.6,0.0,0.0
2016-03-22,9.0,0.0,74.4,451.4,0.0,0.0
2016-03-23,10.7,0.0,88.8,506.4,0.0,0.0
2016-03-24,9.6,1.7,79.9,468.1,1.7,1.0
2016-03-25,2.3,0.0,19.2,224.5,0.0,0.0
2016-03-26,0.0,3.5,0.0,148.1,3.5,1.0
2016-03-27,2.5,0.2,21.0,229.3,0.2,1.0
2016-03-28,6.3,0.0,53.0,348.7,0.0,0.0
2016-03-29,10.5,0.0,88.7,482.5,0.0,0.0
2016-03-30,10.8,0.0,91.3,487.2,0.0,0.0
2016-03-31,10.7,0.0,90.6,480.1,0.0,0.0
2016-04-01,0.2,58.8,1.7,148.1,45.1,1.0
2016-04-02,0.7,0.3,6.0,162.4,0.3,1.0
2016-04-03,7.7,0.2,66.3,379.8,0.2,1.0
2016-04-04,0.0,22.7,0.0,138.5,21.0,1.0
2016-04-05,0.0,20.0,0.0,136.1,17.5,1.0
2016-04-06,2.9,0.2,25.2,224.5,0.2,1.0
2016-04-07,9.0,1.4,78.4,408.4,1.4,1.0
2016-04-08,3.5,2.7,30.6,238.8,2.7,1.0
2016-04-09,0.0,1.3,0.0,131.4,1.3,1.0
2016-04-10,1.6,1.6,14.0,179.1,1.6,1.0
2016-04-11,3.9,0.0,34.2,246.0,0.0,0.0
2016-04-12,2.9,10.6,25.6,212.6,10.6,1.0
2016-04-13,0.8,0.0,7.1,150.5,0.0,0.0
2016-04-14,6.4,0.0,56.7,312.9,0.0,0.0
2016-04-15,0.1,157.3,0.9,126.6,48.1,1.0
2016-04-16,1.2,8.8,10.7,157.6,8.8,1.0
2016-04-17,0.0,7.2,0.0,121.8,7.2,1.0
2016-04-18,0.0,16.4,0.0,121.8,13.7,1.0
2016-04-19,0.0,14.5,0.0,119.4,12.5,1.0
2016-04-20,4.9,0.0,44.2,258.0,0.0,0.0
2016-04-21,9.3,0.0,84.2,379.8,0.0,0.0
2016-04-22,10.0,0.0,90.7,396.5,0.0,0.0
2016-04-23,0.3,0.4,2.7,124.2,0.4,1.0
2016-04-24,1.2,13.2,11.0,148.1,13.0,1.0
2016-04-25,0.0,2.9,0.0,114.6,2.9,1.0
2016-04-26,6.4,0.0,58.9,286.6,0.0,0.0
2016-04-27,6.9,0.0,63.7,298.6,0.0,0.0
2016-04-28,3.1,0.0,28.7,193.5,0.0,0.0
2016-04-29,4.0,0.0,37.2,217.3,0.0,0.0
2016-04-30,2.7,0.0,25.2,179.1,0.0,0.0
2016-05-01,7.9,0.0,73.8,315.3,0.0,0.0
2016-05-02,2.5,0.0,23.4,172.0,0.0,0.0
2016-05-03,9.2,0.0,86.4,343.9,0.0,0.0
